cache_mb,capacity_gb,category,form_factor,interface,lighting,manufacturer,name,nvme,opendb_id,part_id,release_year,series,storage_type,variant
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial BX500 480GB SSD 2.5"" SATA",False,9da77d92-8d88-4853-90fe-4652a42c855d,ssd_1479,,BX500,SSD,480GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 860 Evo 1TB SSD 2.5"" SATA 6.0 Gb/s",False,9dece7c7-bf26-4444-a279-c10d2d1c48cb,ssd_1480,,860,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,SAMSUNG,"SAMSUNG 980 M.2 2280 1TB PCI-Express 3.0 x4, NVMe 1.4 V-NAND MLC Internal Solid State Drive (SSD) MZ-V8V1T0B/AM",True,9df5420e-019b-455b-b617-906e4ff93417,ssd_1481,2021,980,SSD,
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,9df81db0-f15c-4ceb-81a2-da8880e398f0,ssd_1482,,MP600,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Patriot,"Patriot P220 256GB SSD 2.5"" SATA",False,9e09163b-60a0-4bfe-b387-0e047c2676d7,ssd_1483,,P220,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Gigabyte,Gigabyte AI TOP 100E 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,9e104a0b-eadc-4103-8dd5-0a85127c82d1,ssd_1484,,AI,SSD,2000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Red SN700 500GB SSD M.2 NVMe PCIe 3.0,True,9e1c92fc-b80f-464e-93e7-dfe028c33c73,ssd_1485,,Red,SSD,500GB
,1024,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,970 PRO NVMe® M.2 SSD 1TB,True,9e1e6d00-d8ba-4349-b36b-5d1fa4a92b2e,ssd_1486,2021,SSD 970 PRO,SSD,1TB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Kingston,Kingston Fury Renegade with Heat Sink 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,9e6263a7-9048-47dc-a743-dd1eace7063c,ssd_1487,,Fury,SSD,4000GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Patriot,Patriot Viper VPR400 RGB 512GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,9e800bc0-43cd-4ed6-aa25-c81b88342c2a,ssd_1488,,Viper,SSD,512GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Acer,Acer FA100 256 GB M.2-2280 SSD PCIe 3.0 X4 NVME,True,9e82b6b9-5677-4d4b-9560-bed803dd6d4c,ssd_1489,,FA100,SSD,256GB
,400,ssd,PCIe,M.2 PCIe 3.0 x4,,Intel,Intel DC P3700 400GB SSD PCIe NVMe,True,9eabe588-2748-46d9-a31b-54ae86ef0e2f,ssd_1490,,DC,SSD,400GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 660p 512GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,9eb32bff-9209-44a0-9fd8-3c09a71920e7,ssd_1491,,660p,SSD,512GB
,32,ssd,M.2-2242,M.2 SATA,,Transcend,Transcend MTS400 32GB SSD M.2-2242 SATA,False,9ec315c3-0163-44ca-b42e-3c1ef352b5ef,ssd_1492,,MTS400,SSD,32GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,VisionTek,VisionTek DLX4 Pro 4TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,9eccb4e5-bd45-4186-8969-2826ee17050e,ssd_1493,,DLX4,SSD,4000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,"ADATA Premier SP550 480GB SSD 2.5"" SATA 6.0 Gb/s",False,9f398531-e31b-4a88-a08a-fabf04ab1020,ssd_1494,,Premier,SSD,480GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Addlink,"Addlink S20 256GB SSD 2.5"" SATA 6.0 Gb/s",False,9f548755-9830-4b26-a3d2-bf8fdf9598e0,ssd_1495,,S20,SSD,256GB
,128,ssd,M.2-2280,M.2 SATA,,Integral,Integral 2020 128GB SSD M.2-2280 SATA,False,9f632d0c-4d8e-4e0d-b44a-951c4a2ef6de,ssd_1496,,2020,SSD,128GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Lenovo,Lenovo 4XB0W79580 256GB SSD M.2-2280 PCIe 3.0 NVMe,True,9f6bdaf9-8d59-49ab-90b7-35afd7ae9e25,ssd_1497,,4XB0W79580,SSD,256GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk SSD PLUS 120GB SSD 2.5"" SATA",False,9f837daf-fdcc-49a1-96ab-1a16fe2e0e1c,ssd_1498,,SSD,SSD,120GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Gigabyte,Gigabyte AORUS Gen4 2TB SSD M.2 PCIe 4.0 NVMe,True,9f915772-38e7-4266-b9b6-f3f172feb978,ssd_1499,,AORUS,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Lexar,Lexar Professional NM1090 PRO 1TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,9fa9e4c3-5627-4012-979a-84937208da2d,ssd_1500,,Professional,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Addlink,Addlink X70 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,9fb8fe28-2c4f-4cae-96f2-bb280bb9ed97,ssd_1501,,X70,SSD,1000GB
,128,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP MP33 128GB M.2 SSD PCIe 3.0 NVMe,True,9ff2e0dd-a1f0-482d-a40c-ea893c598870,ssd_1502,,MP33,SSD,128GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX Fury 120GB 2.5"" SSD SATA",False,9ff4e82c-f9b6-4dc6-839b-30228b156e28,ssd_1503,,HyperX,SSD,120GB
,50,ssd,"2.5""",SATA 3.0 Gb/s,,OCZ,"OCZ Vertex 2 Pro 50GB SSD 2.5"" SATA",False,a0086080-5acd-4b6f-805e-fd4dd3ae3233,ssd_1504,,Vertex,SSD,50GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel 530 120GB SSD 2.5"" SATA 6.0 Gb/s",False,a008af57-58a4-4bb5-959a-d2a53bc2e4db,ssd_1505,,530,SSD,120GB
,128,ssd,"2.5""",SATA 6.0 Gb/s,,ADATA,Ultimate SU800 Solid State Drive,False,a019a177-45d3-4043-a5c7-85db35c1543b,ssd_1506,0,SU800,SSD,
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Solidigm,Solidigm P41 Plus 500GB SSD M.2-2280 PCIe 4.0 NVMe,True,a06838ec-a886-4c4f-a54a-678c7291bc2c,ssd_1507,,P41,SSD,500GB
,4000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,TEAMGROUP,TEAMGROUP T-Force GC PRO 4TB M.2 SSD PCIe 5.0 X4 NVMe,True,a096868c-758d-4617-98d1-9c20de47bada,ssd_1508,,T-Force,SSD,4000GB
,500,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Blue SN570 500GB SSD M.2 PCIe 3.0 NVMe,True,a096de44-b79f-4b22-8e86-ec51feed131a,ssd_1509,,Blue,SSD,500GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston Technology Corp.,"Kingston A400 240GB SATA 3 2.5"" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",False,a0ae597c-72d1-4241-83be-2205be763281,ssd_1510,2017,A400,SSD,240GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO LPX 1TB M.2 SSD PCIe 4.0 NVMe,True,a0aea000-8d42-41bd-aec0-f32cc3ac1dd9,ssd_1511,,MP600,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,MSI,MSI SPATIUM M570 FROZR 2TB SSD M.2-2280 PCIe 5.0 X4 NVMe,True,a0bccd99-db6d-43bd-8da9-dfa1f79e8147,ssd_1512,,SPATIUM,SSD,2000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel DC S4500 480GB SSD 2.5"" SATA",False,a0f34b7e-eea1-478f-9810-c3be88ebaf99,ssd_1513,,DC,SSD,480GB
,4000,ssd,"2.5""",SATA 6.0 Gb/s,,Silicon Power,"Silicon Power A58 4TB SSD 2.5"" SATA",False,a104a96a-f1c0-4f8b-9b7f-fbe284a9579b,ssd_1514,,A58,SSD,4000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Samsung,Samsung 980 PRO PCIe 4.0 NVMe SSD 1TB,True,a1066cce-358c-4567-b290-179a432d35d6,ssd_1515,2020,980 PRO,SSD,
,900,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Enmotus,Enmotus FuzeDrive 900GB SSD M.2 PCIe 3.0 NVMe,True,a1127f6d-0afc-42ba-a924-717eb083388c,ssd_1516,,FuzeDrive,SSD,900GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Orico,Orico Troodon V500 1TB SSD M.2 PCIe 3.0 NVMe,True,a1333f17-82f9-4c13-8d4e-b2c541d11768,ssd_1517,,Troodon,SSD,1000GB
,256,ssd,"2.5""",SATA 3.0 Gb/s,,Kingston,"Kingston SSDNow V100 256GB SSD 2.5"" SATA 3.0 Gb/s",False,a13c65c2-9ced-4013-897c-21865b46c7de,ssd_1518,,SSDNow,SSD,256GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Acer,Acer Predator GM7 4TB SSD M.2 PCIe 4.0 NVMe,True,a149772d-4a9d-48b4-98ea-0bf0b65d532e,ssd_1519,,Predator,SSD,4000GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Gigabyte,Gigabyte AORUS Gen4 5000E 500GB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,a174e92f-a4cb-4677-897c-338c6f992421,ssd_1520,,AORUS,SSD,500GB
,250,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial MX500 250GB 2.5"" SSD SATA",False,a179ca44-d2cb-4196-9e61-29bc70bf5a98,ssd_1521,,MX500,SSD,250GB
,2000,ssd,M.2-2242,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XG7000 2TB M.2-2242 SSD PCIe 4.0 X4 NVMe,True,a17c9ba1-e204-4a15-8b32-ae7c3497277d,ssd_1522,,XG7000,SSD,2000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP QX 2TB SSD 2.5"" SATA 6.0 Gb/s",False,a1ad7fa0-6609-4493-9bb2-c56250713837,ssd_1523,,QX,SSD,2000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 CORE XT 4TB M.2 SSD PCIe 4.0 NVMe,True,a1d16d33-5fc8-44a1-a7d3-5c6b1905f1ed,ssd_1524,,MP600,SSD,4000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP NV5000 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,a1d96b29-b40d-402e-bdac-3f85437890f7,ssd_1525,,NV5000,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 CORE XT 1TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a1f5e5f2-baa9-4951-a283-6fc6211a1284,ssd_1526,,MP600,SSD,1000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,Inland,"Inland Platinum 2TB SSD 2.5"" SATA",False,a1fcdd92-9de7-4eaf-8060-ebe9efbceccd,ssd_1527,,Platinum,SSD,2000GB
,1000,ssd,mSATA,mSATA,,Samsung,Samsung 860 Evo 1TB SSD mSATA SATA,False,a2113c3c-b48d-4994-828b-e9e5c60b2cf2,ssd_1528,,860,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Intel,Intel 660p 1.02 TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,a216d9e9-5fc7-4105-876a-3773012ced7a,ssd_1529,,660p,SSD,1000GB
,800,ssd,PCIe,M.2 PCIe 3.0 x4,,Intel,Intel DC P3700 800GB PCIe SSD PCIe NVME,True,a230dcb4-8f67-4d2d-932d-48caa108fb86,ssd_1530,,DC,SSD,800GB
,500,ssd,M.2-2280,M.2 SATA,,Western Digital,Western Digital Blue 500GB SSD M.2-2280 SATA,False,a2432997-7508-492d-8419-55e279ddb177,ssd_1531,,Blue,SSD,500GB
,250,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP MP44L 250GB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a25c00c4-8d1e-4f47-a161-351a5655ed11,ssd_1532,,MP44L,SSD,250GB
,512,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NM790 512GB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,a280c31c-6983-434c-ab0c-561735bb8bf6,ssd_1533,,NM790,SSD,512GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk EXTREME PRO 240GB SSD 2.5"" SATA 6.0 Gb/s",False,a286f5b2-e651-4c2e-ac03-972f171df7f7,ssd_1534,,EXTREME,SSD,240GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x2,,ADATA,ADATA XPG SX6000 256GB SSD M.2-2280 PCIe 3.0 X2 NVMe,True,a2a9a15f-44b3-4636-b120-2fb46be9af18,ssd_1535,,XPG,SSD,256GB
,128,ssd,M.2-2280,M.2 SATA,,Crucial,Crucial M550 128GB M.2 SSD SATA,False,a2b10541-bea2-41bc-ba65-4c6133e257e7,ssd_1536,,M550,SSD,128GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,TEAMGROUP,TEAMGROUP MP44L 1TB SSD M.2 PCIe 4.0 NVMe,True,a2bc4ccc-14a0-42f0-9f62-c535c62beb89,ssd_1537,,MP44L,SSD,1000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,TCSunBow,"TCSunBow X3 480GB SSD 2.5"" SATA 6.0 Gb/s",False,a2c9acd8-d602-41f8-bdd6-d4c46e0c59ca,ssd_1538,,X3,SSD,480GB
,960,ssd,"2.5""",SATA 6.0 Gb/s,,Toshiba,"Toshiba Q300 960GB 2.5"" SSD SATA",False,a306f544-f85a-4a5c-8a9b-1bc45867a4a9,ssd_1539,,Q300,SSD,960GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Netac,Netac NV7000 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,a31e9ac1-b288-4bcd-8f5d-24d1cf3bb5f7,ssd_1540,,NV7000,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Transcend,Transcend 250H 2TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,a32e3943-c64c-4fe6-a965-d96355ce997a,ssd_1541,,250H,SSD,2000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial MX500 1TB SSD 2.5"" SATA",False,a3523898-c5d4-47fa-aa0a-55cc4b45031e,ssd_1542,,MX500,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Mushkin,Mushkin Vortex-LX 2TB M.2 SSD PCIe 4.0 NVMe,True,a363c1eb-c270-41b8-b1f3-7ce64b49d193,ssd_1543,,Vortex-LX,SSD,2000GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Seagate,Seagate Barracuda Compute 512GB SSD M.2 PCIe 3.0 NVMe,True,a3b5cc53-e07b-4240-89f4-34f07b280ac3,ssd_1544,,Barracuda,SSD,512GB
,500,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Crucial,Crucial P5 Plus 500GB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a3bf6eab-f8e8-4b06-8421-4f47303361d2,ssd_1545,,P5,SSD,500GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Silicon Power,Silicon Power P34A80 2TB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,a40194a4-da35-4914-9e6c-26e89e09b132,ssd_1546,,P34A80,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Addlink,Addlink S70 1TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,a41d647b-6aa4-4f67-863c-e89c5baf8dec,ssd_1547,,S70,SSD,1000GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung PM961 256GB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,a443b70e-e8ea-4acc-8700-c9af3d79688d,ssd_1548,,PM961,SSD,256GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,V7,"V7 V7SSD512GBS25U 512GB SSD 2.5"" SATA",False,a44e42c0-edfa-4d00-a68a-27f820990385,ssd_1549,,V7SSD512GBS25U,SSD,512GB
,90,ssd,"3.5""",SATA 3.0 Gb/s,,OCZ,"OCZ Vertex 2 90GB SSD 3.5"" SATA",False,a461a79f-94f2-40ec-932c-385c912fc6ef,ssd_1550,,Vertex,SSD,90GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Crucial,Crucial T500 W/Heatsink 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a4641f1b-65b9-409d-9da0-c27a150f7286,ssd_1551,,T500,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,KingSpec,KingSpec XF 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a46fcd77-5b6d-40f7-b6aa-8ebe2458157d,ssd_1552,,XF,SSD,2000GB
,500,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial MX500 500GB 2.5"" SSD SATA",False,a4c96789-6802-4840-8217-bab829921c2e,ssd_1553,,MX500,SSD,500GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,ADATA,ADATA Legend 710 512GB M.2 SSD PCIe 3.0 NVMe,True,a4cc56f5-c567-4c67-a64d-755e6e88ea76,ssd_1554,,Legend,SSD,512GB
,512,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Klevv,Klevv CRAS C720 512GB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,a4d0670d-86d8-4370-a1e1-25565211d313,ssd_1555,,CRAS,SSD,512GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M450 2TB M.2-2280 SSD PCIe 4.0 X4 NVMe,True,a4fb3e08-bf16-42c3-bece-1b18d00e0703,ssd_1556,,SPATIUM,SSD,2000GB
,60,ssd,"2.5""",SATA 6.0 Gb/s,,OCZ,"OCZ Agility 3 60 GB SSD 2.5"" SATA 6.0 Gb/s",False,a503a41b-c155-4924-aa00-6178aae62018,ssd_1557,,Agility,SSD,60GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,KingDian,"KingDian S280 120 GB SSD 2.5"" SATA 6.0 Gb/s",False,a5077416-d596-4660-a0df-2e772c1145db,ssd_1558,,S280,SSD,120GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston HyperX 3K 120GB SSD 2.5"" SATA 6.0 Gb/s",False,a5100a78-483d-41c5-b68e-522e332f6e26,ssd_1559,,HyperX,SSD,120GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Force Series Gen.4 PCIe MP600 1TB NVMe M.2 SSD,True,a53fd8a8-bad3-451b-a770-66cddecbce8c,ssd_1560,2019,Force Series MP600,SSD,Gen4
,4000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,TEAMGROUP,TEAMGROUP T-Force Cardea Zero Z340 4TB SSD M.2-2280 PCIe 3.0 X4 NVMe,True,a542c924-420a-4579-bacf-29725339f5fc,ssd_1561,,T-Force,SSD,4000GB
,480,ssd,"2.5""",SATA 6.0 Gb/s,,Western Digital,"Western Digital Green 480GB 2.5"" SSD SATA 6.0 Gb/s",False,a5479d9f-1645-40ca-9885-58ce9cbcbe3a,ssd_1562,,Green,SSD,480GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Lexar,Lexar NQ790 1TB SSD M.2 PCIe 4.0 NVMe,True,a54f623a-2497-446b-9b61-ece60f27ed2a,ssd_1563,,NQ790,SSD,1000GB
,240,ssd,"2.5""",SATA 6.0 Gb/s,,Intel,"Intel 540s 240 GB SSD 2.5"" SATA 6.0 Gb/s",False,a55dd3c0-4430-45b8-bf2a-2ca573325d9f,ssd_1564,,540s,SSD,240GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,ADATA,ADATA Legend 960 2TB M.2-2280 SSD PCIe 4.0 X4 NVME,True,a5613689-23bc-4aee-bd9c-3a4459eb12e1,ssd_1565,,Legend,SSD,2000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO LPX 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,a563297e-11fb-4b98-a8d7-48e34867efd5,ssd_1566,,MP600,SSD,2000GB
,7000,ssd,"2.5""",U.2,,Micron,"Micron 9300 Pro 7.68TB SSD 2.5"" NVMe",False,a56939a7-9d8e-4ad6-bd1b-470b2dbe5757,ssd_1567,,9300,SSD,7000GB
,2000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket Q4 2TB M.2 SSD PCIe 4.0 NVMe,True,a5766b27-bc41-40b2-af8b-73484de5367b,ssd_1568,,Rocket,SSD,2000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Seagate,Seagate FireCuda 530 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,a5bb9c2a-e7b2-4683-a5a0-815205d6f30d,ssd_1569,,FireCuda,SSD,4000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket 4 Plus G 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,a5ceb76a-c981-4ef7-9bbf-020543fad08f,ssd_1570,,Rocket,SSD,1000GB
,8000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,PNY,PNY CS2130 8TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,a5d26add-0fdc-49cf-8ce5-821c635daa93,ssd_1571,,CS2130,SSD,8000GB
,1000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung 970 Evo 1TB M.2-2280 SSD PCIe 3.0 X4 NVMe,True,a62a32df-b4a2-42d8-87b6-416372ec2bf0,ssd_1572,,970,SSD,1000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,MSI,MSI SPATIUM M480 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,a631d841-70d5-4828-ba6a-5af8d4f836fa,ssd_1573,,SPATIUM,SSD,1000GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,SanDisk,"SanDisk Solid 256GB SSD 2.5"" SATA",False,a69d0425-96f2-4a8a-82d4-4bb3546d35ab,ssd_1574,,Solid,SSD,256GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Blue SN570 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,True,a6a0a762-d07f-4d9c-aced-fa4dd976e3a4,ssd_1575,,Blue,SSD,2000GB
,512,ssd,"2.5""",SATA 6.0 Gb/s,,Crucial,"Crucial MX100 512GB SSD 2.5"" SATA",False,a6a7b093-bbbf-4123-a97f-db258ec966ca,ssd_1576,,MX100,SSD,512GB
,256,ssd,"2.5""",SATA 6.0 Gb/s,,Lexar,"Lexar NM700 256GB SSD 2.5"" SATA 6.0 Gb/s",False,a6acf7a6-abb0-4bc7-9b62-ebac3be30e13,ssd_1577,,NM700,SSD,256GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Corsair,Corsair MP600 PRO LPX 4TB M.2-2280 SSD PCIe 4.0 x4 NVMe,True,a6b907f4-e5bf-4520-ab66-e9376da72e41,ssd_1578,,MP600,SSD,4000GB
,1000,ssd,"2.5""",SATA 6.0 Gb/s,,Timetec,"Timetec 30TT253X2 1TB 2.5"" SSD SATA 6.0 Gb/s",False,a6cf27be-8bf3-4391-af5a-1fe359a0f47c,ssd_1579,,30TT253X2,SSD,1000GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,GOODRAM,GOODRAM IRDM PRO GEN 5 2TB M.2-2280 SSD PCIe 5.0 X4 NVMe,True,a704e856-dfd9-446c-bd15-19789453a677,ssd_1580,,IRDM,SSD,2000GB
,2000,ssd,"2.5""",SATA 6.0 Gb/s,,TEAMGROUP,"TEAMGROUP EX2 2TB SSD 2.5"" SATA",False,a78d92bf-8339-4a1c-b897-d1ed7642954f,ssd_1581,,EX2,SSD,2000GB
,250,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Silicon Power,Silicon Power UD90 250GB SSD M.2-2280 PCIe 4.0 x4 NVMe,True,a7c3c070-7915-47b7-909a-2b605a7e740a,ssd_1582,,UD90,SSD,250GB
,2000,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Verbatim,Verbatim Vi3000 2TB M.2 SSD PCIe 3.0 NVMe,True,a7da4648-0b63-4ffa-97bb-8dbe27a312ef,ssd_1583,,Vi3000,SSD,2000GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,NEMIX RAM,NEMIX RAM NEMESIS 1TB SSD M.2-2280 PCIe 4.0 NVMe,True,a7ecbd2c-427e-4183-87c0-66fdcb834261,ssd_1584,,NEMESIS,SSD,1000GB
,128,ssd,"2.5""",SATA 6.0 Gb/s,,Samsung,"Samsung 830 128GB SSD 2.5"" SATA 6.0 Gb/s",False,a7f55741-fb50-4fa8-aef6-a460082c1027,ssd_1585,,830,SSD,128GB
,2000,ssd,M.2-2280,M.2 PCIe 5.0 x4,,Crucial,Crucial P510 2TB SSD M.2-2280 PCIe 5.0 x4 NVMe,True,a7f7ee9b-8715-4563-8785-df6c645ff2e2,ssd_1586,,P510,SSD,2000GB
,120,ssd,"2.5""",SATA 6.0 Gb/s,,Kingston,"Kingston SSDNow V300 120GB SSD 2.5"" SATA 6.0 Gb/s",False,a80cc90b-4fa6-478d-954c-94f0bd76988a,ssd_1587,,SSDNow,SSD,120GB
,1000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Sabrent,Sabrent Rocket Q4 1TB SSD M.2-2280 PCIe 4.0 NVMe,True,a80d6bc6-8eec-41f4-be12-d01e80c05291,ssd_1588,,Rocket,SSD,1000GB
,4000,ssd,M.2-2280,M.2 PCIe 4.0 x4,,Addlink,Addlink A95 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,True,a81a87fc-9b93-4e78-8641-abf4a76fa4b1,ssd_1589,,A95,SSD,4000GB
,250,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Western Digital,Western Digital Blue SN570 250GB M.2-2280 SSD PCIe 3.0 x4 NVMe,True,a826669d-5139-40b9-9596-1b560119922c,ssd_1590,,Blue,SSD,250GB
,256,ssd,M.2-2280,M.2 PCIe 3.0 x4,,Samsung,Samsung PM951 256 GB SSD M.2-2280 PCIe 3.0 X4 NVME,True,a84c4228-ddc6-4444-8d6b-70c589fa0b6e,ssd_1591,,PM951,SSD,256GB
